,entrophy,lt,age,ld,fix,rexp
23,0.6352347737468487,0.760403759248797,0.010651170666062174,0.025499355991407947,0.030645378717979375,0.030613812310892025
24,0.733387359810036,0.7053629873236289,0.04462876069417853,0.06213666893444882,0.019229602862593134,0.06554589483545002
25,0.19812142937029406,0.6264832405572527,0.04154024215094477,0.05640483401763628,0.031944251869018794,0.0004458729768808983
26,0.004015875177041572,0.13924267186059922,0.00757166967046095,0.019352403033848876,0.0014707676441047656,0.0011265154691873676
27,0.013738004034161554,0.2432181740449521,0.020774238642331855,0.06372309033193914,0.0037187662423928307,0.005791961786844604
28,1.049848096419929,0.6953555086855027,0.12599355087006087,0.10771290216545931,0.2536490936137214,0.25276396315014055
29,0.9992097177965777,1.0165942857021553,0.19297322076550558,0.24239679862300345,0.17112111782651845,0.2626763343370207
30,0.04342325474336007,0.4926734571169452,0.1349917126915588,0.13346770376366338,0.002702112894856168,0.020496521886519535
31,0.08543028779011635,0.580703157769678,0.04295113014621184,0.06569541714376166,0.017974655376998345,0.06125569403639707
32,0.0,1.0209356519487438,0.0,0.0,0.0,0.0
33,0.2545616301696135,0.7469972306562177,0.02413351686894681,0.09140430636688414,0.1250136367779469,0.06951460256658215
34,0.10991913504346122,0.33988639740300786,0.03326196476114556,0.23265054854686526,0.016592539978728376,0.006551727631864471
35,0.9085390100169785,0.9211876694816444,0.1866238467291592,0.15284547594225503,0.040104662073328225,0.1182226277706245
36,0.7947493689428501,0.8842238003768499,0.07583952547701553,0.16315251594784677,0.08811166523119436,0.17028015686376785
37,0.030616424723337886,0.174359475655888,0.0002940963401093295,0.09866253602258843,0.006614112089662379,0.0048934334398651825
38,0.017217911228788393,0.05006445555847215,0.006579912564628126,0.07972519998383104,0.002284003116950125,0.007212466521711247
39,0.03754321308087569,0.14761532053614287,0.08367779719848453,0.15701793581188392,0.00864285422820523,0.011322008107071438
40,0.5478636090202489,1.2940357701286656,0.008742622441542086,0.2844456205947859,0.1258188990314481,0.015370981437695316
41,0.6495906411032669,1.0848811240209448,0.05219058214340567,0.22974181621516837,0.024536182993738477,0.017277097317577234
42,0.3890066218211116,0.5358740490388015,0.057589648074767893,0.2832940661608021,0.0045975549621465415,0.02440606307898052
43,0.0022610778742384926,0.021572065110666592,0.012998165430006708,0.017745897645546113,1.613135264154228e-05,0.000360159326655112
44,0.8722174063322111,0.729378006330167,0.26477241714363,0.21396137114124367,0.10350662386325914,0.050450548756194556
45,0.3467499453001762,1.0453022239418541,0.07200109025041583,0.1415812664981581,0.17099469723101526,0.00863458428271444
46,0.00047730102902795784,0.009492110092577895,0.002291240163038644,0.0037779655081182804,5.634448073698056e-05,1.3214664476999766e-05
47,0.3068475607124545,0.9481991829607996,0.06684620556222806,0.08698668558954793,0.032417746780981256,0.14722129585173513
48,0.320691904333417,1.5771987442770632,0.009076168008251475,0.1374280997635476,0.0031107158018572672,0.02600251485252085
49,0.27434735104909763,0.8718219563825456,0.19783464145403873,0.2221931070129718,0.05732702382235209,0.06896581078237793
50,0.41128400697014017,1.0734209823974459,0.19325760405299777,0.18401682106716222,0.10084871293600757,0.12060604856276108
51,0.41430498269167737,1.2242068872608693,0.2354562019963738,0.24635670851556393,0.04484798488036259,0.05127730570418535
52,0.2528639627778306,0.6435179088319957,0.2712103336287421,0.21015773370160404,0.02307655239266034,0.1567692362406351
53,0.3550612595218209,0.8642004804669686,0.17794101034937646,0.1573650239384342,0.04581046934503133,0.03797007963490023
54,0.5505923012039008,1.0702410484285796,0.3293719279508559,0.08766704577419443,0.051299962963044544,0.05268150532499035
55,0.5000073962493089,1.101638510772388,0.2837230671117166,0.05593529917727851,0.0032506609782938975,0.0
56,0.42432178651608843,0.7504135314236212,0.19717434233527456,0.24665089346747104,0.05027992327999446,0.1284532781401693
57,0.4622005819514863,0.6132441678698843,0.062322579515123905,0.31462962801324446,0.0,0.12143785785235756
58,0.6623371643092942,0.6398974938972491,0.19379680224143586,0.17186758564088792,0.07401728456214425,0.02349337969394147
59,0.4128556593946179,0.531295269627015,0.2172124471349755,0.2521660351061936,0.0,0.0
60,0.450683594839457,0.6342190196442216,0.17709806616059953,0.3082955290508092,0.0,0.0
61,0.504446783790338,0.8620235698286994,0.01942402482824206,0.2691609619006192,0.027102794566011126,0.026325565542304762
62,0.4959240744652919,1.2925041343436343,0.15937975557640122,0.27945280377885695,0.023482823119359213,0.07143991056536196
63,0.3961751214575787,0.9819296455976129,0.015332121858840078,0.2369568781766504,0.048496446894423804,0.12778340452834291
64,0.0,0.4215978299133769,0.0,0.15902430344885912,0.0,0.0
65,0.20254531143065954,0.62328849763077,0.16638204190429842,0.6671571393167995,0.21347813045004493,0.0490831994752456
66,0.16908090610798332,1.2894763546020067,0.13733537434991328,0.5557206706165913,0.065124942464911,0.11908439030823263
67,0.40858904218146486,1.5820240043164062,0.1437645784433478,0.31441877878120394,0.05526016733556281,0.15170307796557864
68,0.19389316825048675,0.4517061174297607,0.15824116969854768,0.6070191647847389,0.005833051896091,0.08082955780997204
69,0.0021445483192487833,0.016124960136992855,0.015065869954255712,0.024604120634581162,0.0005620544686287538,0.0009737355373486421
70,0.16911993366189862,0.4265727708770099,0.060737761592786925,0.05350708320807868,0.0,0.025723559660818174
