,ndev,entrophy,age,ld,sexp,fix,rexp
20,0.08458332235412012,0.0,0.0,0.6664526775554867,0.17943410407198407,0.0,0.0
21,0.022203669167226568,0.03429271954181026,0.010657007887800673,0.4579228470766094,0.1310097575989754,0.0,0.0342358750766966
22,0.5535130883038554,0.0963740052127418,0.0,0.621811746303655,0.0,0.0,0.06015705140338429
23,0.8672598032997983,0.1293381644882554,0.06486296512774714,0.6905781016448714,0.05329128435201497,0.0,0.022603282826527973
24,0.062247880131124304,0.027775072878040784,0.03523503636414086,0.5355466688387626,0.07364711406323049,0.0,0.009940208249158835
25,0.6297970605322113,0.14669732947801367,0.003370527280814422,0.8638099252443169,0.2467502336549973,0.0,0.14737734135197247
26,0.7318637012161119,0.17368915953321395,0.045660490176801405,0.8414453641970743,0.17517602415528352,0.0,0.17863381596433223
27,0.03187302305668906,0.0,0.022577765952728916,0.7876334447119671,0.10180502629227775,0.0,0.0
28,0.2187202976761282,0.13516301546668535,0.127250515053835,0.5504157053509718,0.2839657873566172,0.0,0.050602828731654705
29,0.0,0.06292916769940102,0.07470474083441338,0.6051430229991027,0.2894310464115457,0.0,0.033673737480964944
30,0.0,0.0,0.0,0.5943374348146683,0.17023770346214312,0.0,0.0
31,1.066709773960699,0.07198236204361556,0.09376650557949875,0.6580641601612515,0.06331428488262511,0.0,0.10279610812055515
32,1.1396971804182126,0.11185347793272012,0.06701963776077187,0.8492119661669567,0.0623142826209254,0.0,0.18463063773800503
33,0.06821833734455293,0.2171968255032281,0.11779635343045887,0.7963359033276911,0.7188727343505754,0.0,0.06718071738122622
34,0.0,0.0,0.0,0.044774794185021276,0.0,0.0,0.0
35,0.158027116111968,0.28536917541137063,0.09722158527485626,0.5825771278827082,0.5352701913358301,0.0,0.04354255553627867
36,0.16909727316936193,0.18189627194163094,0.2521269521874901,0.38832818457834267,0.41414197973217987,0.0,0.005320931148439312
37,0.9380231587953816,0.31055025255516133,0.20175107870941086,0.36410747798135684,0.09183912835609631,0.0,0.05715690833439077
38,0.0882408146176554,0.0030675338470261605,0.04799914468974311,0.45595671407793775,0.03933612897589105,0.0,0.07429428931524013
39,0.5475152907012997,0.2830004874226097,0.4195502547161388,0.17443618078827358,0.616435797664083,0.0,0.23801413017891307
40,0.45338697077499673,0.24611237426093563,0.2472292945342355,0.4400666915894082,0.2715483777318652,0.0,0.03010112431581309
41,1.2727862242809511,0.2483508141314955,0.09910431384726098,0.964659243083296,0.3020587381446442,0.0,0.09895520727296019
42,0.8133414736621462,0.258673691708831,0.46888903102363083,1.003970921785082,0.7185710347385947,0.0,0.06532522194482412
43,1.5546304231208103,0.4309609790653969,0.1864530917914971,0.6265861610653061,0.47442768615402664,0.0,0.0
44,0.5960916620692519,0.7249795227779846,0.011989471647574418,0.6316339656646621,0.08772669492854657,0.0,0.04992770468198192
45,0.32663251997101467,0.6188252017399805,0.5119071136275527,0.5818368728034788,0.04059390971270375,0.0,0.16018121591492518
46,1.040942508938781,0.44468149540060903,0.23587832282642376,0.4172587370872392,0.0194289062729174,0.0,0.03531253728978639
47,0.04087516248414743,0.0061058222383287425,0.0375512554013402,0.11076687456001225,0.0066688425310439245,0.0,0.014539322681961616
48,0.06167986953847393,0.002757036168395729,0.08128327284521204,0.0373778517169375,0.0286873656148616,0.0,0.018773173560437634
49,0.17334813881590527,0.05217300960132258,0.4272430154028506,0.25704227202350977,0.4501654460059503,0.0,0.11331249831598206
50,0.47948855233132087,0.35997347924073886,0.12343615145496249,0.9947602285759348,0.8603640085101448,0.0,0.2872849798589226
51,0.628395838743151,0.5390745355817085,0.33587483334055357,1.2481009360881887,1.6764231770592244,0.0,0.01711342816065233
52,0.1990133183836853,0.1808274332058198,0.11706918958382694,1.6782555855918446,0.5991512160256172,0.0,0.08744345727681475
53,0.0,0.0,0.0,0.4347641052247702,0.0,0.0,0.0
54,0.05941406797195484,0.010613592002274366,0.17944271635246808,0.46020522685903,0.07494005146077001,0.0,0.06541672421893471
55,0.008966106900501201,0.0037143778605458217,0.04694042891113179,0.2132206729284345,0.03071125865590427,0.0,0.028779500526506598
56,0.14915730864473645,0.16739793835630967,0.17825782902593193,0.9023577283716272,0.09533019241823863,0.0,0.01049292805748464
57,0.01480176731304227,0.0012821069810504194,0.051955962719120626,0.13431367996762247,0.21476493763387222,0.0,0.03193049239460612
58,0.467088845867371,0.0,0.0,0.16366808098116797,0.25858574886511615,0.0,0.0070036546119127945
59,0.25870625077855575,0.0,0.0,0.08353155214554975,0.7504604206093003,0.0,0.0
60,1.120895736391974,0.0,0.0,0.0,0.573536554540946,0.0,0.38037076506081785
61,1.8850700056605685,0.006553605261492685,0.016482983825912265,0.10096719225525273,0.21789945252676984,0.0,0.39504852242022376
