,entrophy,lt,age,ld,fix,rexp
41,0.6464161268929838,1.0806615044688244,0.05119871637944367,0.23030608196797547,0.02432418752085254,0.01685701749756889
42,0.9650765547603121,1.012700892106648,0.1750011945221119,0.10178886890184309,0.04376772749095122,0.09336072456783308
43,0.7771475315990698,0.4228612244125488,0.2362346067178115,0.21868479089254986,0.01982385292595048,0.06170477306555795
44,0.8742037157771455,0.7307921558043848,0.2651509587247063,0.21388639939416534,0.10490418375426805,0.05095220730734881
45,0.43304752209589803,1.3214752145131807,0.03693270785182205,0.13929961865414428,0.22755880615386373,0.020150226236811723
46,0.018207177728859075,0.13221247899464883,0.09532519985333766,0.09487628183230722,0.0022738332379266275,0.004404528262143139
47,0.30012746976780524,0.9331324959155084,0.0697555237674147,0.08842206714072115,0.03098832457701712,0.14258770655840908
48,0.3202667968231959,1.5760006662110302,0.00915022678437339,0.13749994564645684,0.0028658890253352885,0.025739499098342417
49,0.26922270772455525,0.8629789465834373,0.19836304215789322,0.22263485098907307,0.056080383461163244,0.06914656894912394
50,0.016415312053592087,0.16633654207432738,0.09254687171411342,0.07758145799236162,0.0031625587200392485,0.021236564139734543
51,0.3759890740200941,1.193471205927425,0.2192325462151894,0.2394140446785191,0.02058903189416329,0.04478840246714194
52,0.18971928569405144,0.5737912039088461,0.2737592825879849,0.2176641141427853,0.014422081128302592,0.12320683912979205
53,0.31930920434963317,0.8544613855050073,0.16210831892548547,0.1598919708831145,0.02120872654229973,0.017799243039377185
54,0.5317046883786599,1.0410050284213164,0.3287894521716758,0.08741115480007017,0.04853559147079695,0.05482173563076583
55,0.5005837343536153,1.1020605944713397,0.2841280703892687,0.05610566514520114,0.003927738393667625,0.0
56,0.42863766237135864,0.7570547756689444,0.19673585109177902,0.24802889635285372,0.051288098292236246,0.1298830314374638
57,0.44896151436676807,0.5652322762090176,0.08739631518222753,0.2989034822542629,0.030561243688609796,0.11834575104924584
58,0.666330292258218,0.6423237878386554,0.19364421877628285,0.17176544437853103,0.0748468675728908,0.022976034571571956
59,0.40324947614945456,0.5266289543395647,0.21402163363873028,0.2528793706898616,0.0,0.0
60,0.4323885529034712,0.6264176977121014,0.17166010707240503,0.3071817200933539,0.0,0.0
61,0.5152108595239725,0.8667335361854599,0.022288309434605986,0.27108405682993514,0.02927753437390343,0.028035866875629284
62,0.549661603153365,1.3104988720599449,0.17399479877674834,0.2810545831747136,0.06603368116309198,0.10096056273060484
63,0.3899541121091069,0.9763607171652929,0.013937051624301778,0.23615191426380247,0.04742889454410746,0.12753791711134635
64,0.0685912624898886,0.44430107780861305,0.1788844222919721,0.22500271962514562,0.013190421775034879,0.08810926516063157
65,0.20026831599780998,0.623199071032425,0.16529938838122654,0.6667283941728797,0.2118382882877144,0.04825687830601296
66,0.13992667331736705,1.2506323680756541,0.15276044162099933,0.5390095525489388,0.051772396782252546,0.12512013029925878
67,0.40930197677482605,1.582283567673849,0.14399988047668838,0.3144505725254924,0.055739486093788204,0.15182778376426886
68,0.19429020968317162,0.4520325652948115,0.15813035909215914,0.6073832461390951,0.0057929243248563906,0.08082955340141657
69,0.0513113212073731,0.13825722384469388,0.07188570564219293,0.23651739970899338,0.0108141420932797,0.015337555766647443
70,0.1663748921514814,0.4248654259648515,0.06027593724762733,0.053853503282429424,0.0,0.025236684544878145
