,ndev,entrophy,lt,age,ns,nuc,ld,nd,exp,fix,la
50,0.01923476853741753,0.12626555418810517,0.16277208495703452,0.36712754709798257,0.05690154039370087,0.12583169974854314,0.008226428434054925,0.1899417566555019,0.2150738790212084,0.8340165053495865,0.0
51,0.1175815199265485,0.04595545572339877,0.028856058171017183,0.3227266416163655,0.036778539790908706,0.10012305554077613,0.02148155207361962,0.22847669088018718,0.177331292465854,0.9158424944620498,0.01707955513140875
52,0.10803534460100395,0.12675766513928144,0.16723280436707694,0.2898310679072478,0.09518351040827158,0.11057361447727322,0.10799726580019729,0.35836498104609804,0.13280913201945488,0.7156058745624522,0.0
53,0.0,0.01688400992067019,0.26639536583866646,0.27587819916993933,0.0,0.16659696721544476,0.03956881723687577,0.34679569573500596,0.10471439746523302,0.5221995726018647,0.005231196928664691
54,0.06904081052894971,0.09548049153485494,0.39290051829501055,0.35704872080502664,0.023994324447304982,0.13282052095193725,0.19042334578263756,0.2939688579016409,0.08144742229359513,0.48302532984334084,0.026154687608694556
55,0.10273606298001027,0.09388760888655075,0.4044707700634757,0.3536112835451026,0.03456910410893876,0.08333110768185763,0.35492398825606203,0.32508524961453256,0.0009020392537360832,0.5692271838460109,0.010421806911278735
56,0.20269806531510207,0.0094905388580131,0.3692161284662032,0.20295161776418102,0.0,0.12928216065954184,0.04389373055629316,0.23377455970258634,0.026344795529648538,0.407199910206861,0.0
57,0.28001022295694183,0.14833533991275022,0.41172643373741064,0.12667350268605032,0.026194574714518335,0.15078811929650288,0.1706011787739427,0.21945587933963492,0.0,0.38434200318816225,0.07479184404967867
58,0.16714139942588346,0.0,0.2945334035764601,0.0,0.0,0.17555479375980143,0.0,0.12784958828908524,0.14043670580789616,0.402293011470329,0.0
59,0.2392808449813828,0.110656418387185,0.5300404521693551,0.06275155792723557,0.022974608825307774,0.013734777965013557,0.03947617165011937,0.1556130712871775,0.14450043687774172,0.7545416659231838,0.11047015629120963
60,0.028293470118070718,0.0,0.5191231297603892,0.0,0.017594929078576894,0.23275794784749004,0.060338401610249844,0.1621425165548168,0.15552555466359588,1.1209868410456039,0.1450937371457983
61,0.0,0.025525233259925558,0.12140091099465976,0.09155853167638246,0.0,0.12296631718808802,0.0,0.33045043979115046,0.3688581978823423,0.7143033491968834,0.15810564558762363
62,0.0755366649057223,0.18211695058063765,0.23099367708752908,0.6142257295024549,0.0,0.17049207423839957,0.23194857578960862,0.3672395713819292,0.09961274738927141,0.6282632200266837,0.006590855569062715
63,0.15737166158126134,0.2792487787303647,0.08995729854015022,0.47151046758937204,0.20971640556034876,0.055828056403305126,0.03326067549181417,0.3471785347563629,0.1140966522969387,0.8648424198483954,0.04014332778244728
64,0.09444642822078622,0.017295463778860366,0.2981370322506084,0.21571906772794994,0.0926533914416135,0.06678236775155838,0.02383157305046371,0.26446980539078824,0.1376974531190108,1.009998406945782,0.04644913391935793
65,0.2366398493820078,0.2512465910891434,0.39979945861982674,0.29428970152536027,0.0893023042539144,0.003857005542695571,0.0486219399408242,0.1935082201535617,0.0958702506716124,0.8220411873595433,0.042052611279693126
66,0.09110909865455379,0.26118382668447676,0.2430196767100759,0.28065204542828665,0.06814424927343608,0.06494213028205487,0.05295754894831277,0.3267383593057583,0.03964090511089722,0.7093602539705354,0.08124228373179625
67,0.13550650457598926,0.18529401329830777,0.1349134704240046,0.18947976565365487,0.012697109646687821,0.1132697044881689,0.03756378789508883,0.3899247307460592,0.11656297721629429,0.7075807850302887,0.10285019275385766
68,0.10516888795234121,0.07773204821370686,0.16056285296107503,0.13010022789643375,0.028125024982961464,0.004605031366705155,0.06895225573811632,0.25224562026312397,0.2600660313020653,0.8394053677212547,0.05914101532318777
69,0.13949194821670846,0.1370806915788204,0.0053131680503046685,0.15006592966816812,0.01726930982824182,0.09643562768404436,0.02679186582759764,0.15485831884830129,0.31117431840557,0.6544934967259924,0.1100476928405769
70,0.08028606054603529,0.05110987770569391,0.08627856300880764,0.2420080384230951,0.0,0.03072682607179666,0.0,0.01980622109148791,0.2417391892512784,0.6399133862211612,0.10910735670346837
71,0.18382146862002693,0.11386630160620625,0.30041443002216417,0.1744632929768889,0.011372444753977367,0.06790909056668169,0.026971420514517657,0.09165613975005966,0.14380075610849422,0.7547358009729616,0.14604672451366418
72,0.3046795645752889,0.26809419859401695,0.36417024172893064,0.08709862969802845,0.0055117145364906904,0.3058090427665314,0.006086534628450404,0.07031766341499447,0.18451990272475402,0.7424335762270232,0.06552271810309204
73,0.14622351249628282,0.11829852311115663,0.36306920690618805,0.34729709486921656,0.0031951297015810226,0.045357987033270986,0.316770270438163,0.10341545515522188,0.05064905659698728,0.28539246235454063,0.12989971728149724
74,0.14661901762728444,0.19292125792925993,0.027382092042041294,0.24729334954027135,0.005712679803875358,0.10430179492811682,0.5588348853608599,0.10434487604516032,0.018800652464138656,0.1803006108490797,0.188709563491452
