,ndev,entrophy,age,ld,sexp,fix,rexp
45,0.5017001819986308,1.0730583817512047,0.6055306391548327,0.4618198838536279,0.12733637350331228,0.0,0.10624870861718394
46,1.0404756876761545,0.4445663893101191,0.23585631550218264,0.41729714238415216,0.019434224036516366,0.0,0.03531958412330495
47,0.04893660633115817,0.007558903834290902,0.04473152401842336,0.13505447762538333,0.010772997808546058,0.0,0.016941856886133713
48,0.0586504605931474,0.0026049292590139233,0.07781797196608786,0.03570335473033905,0.02703206338655595,0.0,0.018017868527063975
49,0.15709248022351635,0.037863014390960986,0.4065127411040756,0.23191073685511482,0.3734770511017334,0.0,0.0933663611467282
50,0.051445684226189226,0.05303160404087482,0.3243074586029162,0.6180895636150692,0.5374234928658421,0.0,0.19137675606670895
51,0.6296796376856093,0.49378621298318237,0.32288151822258104,1.22476119798534,1.6640307407437742,0.0,0.010424743832703726
52,0.18979660198572623,0.15088445145881701,0.08496926645497513,1.7116953470222551,0.614969027494224,0.0,0.0516429936298037
53,0.032663995386072155,0.006582214990929826,0.17235734016350532,0.5893543146728303,0.04309107803835247,0.0,0.03929821541493501
54,0.06321049483081825,0.011274913026984964,0.18615383648684522,0.5016916733433605,0.07856922157442432,0.0,0.07350027433819578
55,0.0,0.0,0.05774263877580807,0.32393337308374237,0.030665762365220263,0.0,0.0
56,0.13715888899436499,0.14168180815150688,0.17256090129151722,0.8814507552470041,0.09053596491428288,0.0,0.0
57,0.022360918363228705,0.001603787110809683,0.06173653164987241,0.15504017318692576,0.2422723354973688,0.0,0.036117490738855666
58,0.36962357629150266,0.0,0.0,0.14446363449582428,0.24510083247226847,0.0,0.0
59,0.2760789794061407,0.0,0.0,0.0874638382177613,0.743862596939703,0.0,0.0
60,1.3695633828547789,0.20283310816155325,0.09736925096533482,0.24618445796083044,0.850611495084686,0.0,0.5132046593944251
61,1.8239638358025945,0.058268473525603326,0.023407777988122463,0.10235526958399205,0.23466600267301263,0.0,0.40437243322088134
